symbol,raw_lattice_anchor_ts_utc,interval_code,sensitivity_mode,selection_status,selected_template_time_shift_days,template_time_shift_days,effective_schedule_origin_ts_utc,marker_sequence_index,marker_set,marker_ratio,marker_code,marker_kind,expected_ts_utc,observed_candle_open_ts_utc,observed_price,marker_residual_hours,matched,first_lift_above_origin_reference,first_dip_below_first_lift,second_peak_above_first_dip,second_dip_below_second_peak,second_dip_higher_than_first_dip,ignition_above_second_dip,pulse_above_ignition,pulse_above_second_peak,second_peak_retests_first_lift_within_2p5pct
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,-10.0,2024-12-05T00:00:00Z,6,BASE,1.0,MAIN_PULSE_TP_HIGH,HIGH,2024-12-26T00:00:00Z,2024-12-25T00:00:00Z,3410.1,0.0,True,True,True,True,True,True,False,True,False,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,7.0,2024-12-22T00:00:00Z,1,BASE,0.236,FIRST_LIFT_HIGH,HIGH,2024-12-26T22:56:38Z,2024-12-26T00:00:00Z,3378.9,0.0,True,True,True,True,True,True,True,False,False,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,7.0,2024-12-22T00:00:00Z,2,BASE,0.382,FIRST_DIP_LOW,LOW,2024-12-30T00:31:40Z,2024-12-30T00:00:00Z,3168.0,0.0,True,True,True,True,True,True,True,False,False,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,7.0,2024-12-22T00:00:00Z,3,BASE,0.5,SECOND_PEAK_RETEST_HIGH,HIGH,2025-01-01T12:00:00Z,2025-01-02T00:00:00Z,3401.9,12.0,True,True,True,True,True,True,True,False,False,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,7.0,2024-12-22T00:00:00Z,4,BASE,0.618,SECOND_DIP_HIGHER_LOW,LOW,2025-01-03T23:28:19Z,2025-01-03T00:00:00Z,3329.1,0.0,True,True,True,True,True,True,True,False,False,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,7.0,2024-12-22T00:00:00Z,5,BASE,0.786,IGNITION_PRE_SPIKE,HIGH,2025-01-07T12:08:38Z,2025-01-07T00:00:00Z,3563.4,0.0,True,True,True,True,True,True,True,False,False,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,7.0,2024-12-22T00:00:00Z,6,BASE,1.0,MAIN_PULSE_TP_HIGH,HIGH,2025-01-12T00:00:00Z,2025-01-11T00:00:00Z,3239.2,0.0,True,True,True,True,True,True,True,False,False,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,-5.0,2024-12-10T00:00:00Z,1,BASE,0.236,FIRST_LIFT_HIGH,HIGH,2024-12-14T22:56:38Z,2024-12-14T00:00:00Z,3754.0,0.0,True,True,True,True,True,False,True,True,False,False
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,-5.0,2024-12-10T00:00:00Z,2,BASE,0.382,FIRST_DIP_LOW,LOW,2024-12-18T00:31:40Z,2024-12-18T00:00:00Z,3500.0,0.0,True,True,True,True,True,False,True,True,False,False
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,-5.0,2024-12-10T00:00:00Z,3,BASE,0.5,SECOND_PEAK_RETEST_HIGH,HIGH,2024-12-20T12:00:00Z,2024-12-19T00:00:00Z,3572.3,12.0,True,True,True,True,True,False,True,True,False,False
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,-5.0,2024-12-10T00:00:00Z,4,BASE,0.618,SECOND_DIP_HIGHER_LOW,LOW,2024-12-22T23:28:19Z,2024-12-22T00:00:00Z,3089.5,0.0,True,True,True,True,True,False,True,True,False,False
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,-5.0,2024-12-10T00:00:00Z,5,BASE,0.786,IGNITION_PRE_SPIKE,HIGH,2024-12-26T12:08:38Z,2024-12-27T00:00:00Z,3305.0,11.856,True,True,True,True,True,False,True,True,False,False
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,-5.0,2024-12-10T00:00:00Z,6,BASE,1.0,MAIN_PULSE_TP_HIGH,HIGH,2024-12-31T00:00:00Z,2024-12-31T00:00:00Z,3320.6,0.0,True,True,True,True,True,False,True,True,False,False
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,10.0,2024-12-25T00:00:00Z,1,BASE,0.236,FIRST_LIFT_HIGH,HIGH,2024-12-29T22:56:38Z,2024-12-29T00:00:00Z,3267.6,0.0,True,False,True,True,True,True,True,True,False,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,10.0,2024-12-25T00:00:00Z,2,BASE,0.382,FIRST_DIP_LOW,LOW,2025-01-02T00:31:40Z,2025-01-02T00:00:00Z,3234.8,0.0,True,False,True,True,True,True,True,True,False,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,10.0,2024-12-25T00:00:00Z,3,BASE,0.5,SECOND_PEAK_RETEST_HIGH,HIGH,2025-01-04T12:00:00Z,2025-01-04T00:00:00Z,3562.7,0.0,True,False,True,True,True,True,True,True,False,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,10.0,2024-12-25T00:00:00Z,4,BASE,0.618,SECOND_DIP_HIGHER_LOW,LOW,2025-01-06T23:28:19Z,2025-01-07T00:00:00Z,3247.5,0.528,True,False,True,True,True,True,True,True,False,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,10.0,2024-12-25T00:00:00Z,5,BASE,0.786,IGNITION_PRE_SPIKE,HIGH,2025-01-10T12:08:38Z,2025-01-09T00:00:00Z,3259.0,12.144,True,False,True,True,True,True,True,True,False,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,10.0,2024-12-25T00:00:00Z,6,BASE,1.0,MAIN_PULSE_TP_HIGH,HIGH,2025-01-15T00:00:00Z,2025-01-15T00:00:00Z,3373.6,0.0,True,False,True,True,True,True,True,True,False,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,-8.0,2024-12-07T00:00:00Z,1,BASE,0.236,FIRST_LIFT_HIGH,HIGH,2024-12-11T22:56:38Z,2024-12-12T00:00:00Z,3800.8,1.056,True,True,True,True,True,False,True,True,False,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,-8.0,2024-12-07T00:00:00Z,2,BASE,0.382,FIRST_DIP_LOW,LOW,2024-12-15T00:31:40Z,2024-12-15T00:00:00Z,3646.8,0.0,True,True,True,True,True,False,True,True,False,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,-8.0,2024-12-07T00:00:00Z,3,BASE,0.5,SECOND_PEAK_RETEST_HIGH,HIGH,2024-12-17T12:00:00Z,2024-12-17T00:00:00Z,3844.1,0.0,True,True,True,True,True,False,True,True,False,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,-8.0,2024-12-07T00:00:00Z,4,BASE,0.618,SECOND_DIP_HIGHER_LOW,LOW,2024-12-19T23:28:19Z,2024-12-19T00:00:00Z,3205.6,0.0,True,True,True,True,True,False,True,True,False,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,-8.0,2024-12-07T00:00:00Z,5,BASE,0.786,IGNITION_PRE_SPIKE,HIGH,2024-12-23T12:08:38Z,2024-12-22T00:00:00Z,3269.2,12.144,True,True,True,True,True,False,True,True,False,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,-8.0,2024-12-07T00:00:00Z,6,BASE,1.0,MAIN_PULSE_TP_HIGH,HIGH,2024-12-28T00:00:00Z,2024-12-27T00:00:00Z,3305.0,0.0,True,True,True,True,True,False,True,True,False,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,8.0,2024-12-23T00:00:00Z,1,BASE,0.236,FIRST_LIFT_HIGH,HIGH,2024-12-27T22:56:38Z,2024-12-27T00:00:00Z,3305.0,0.0,True,True,True,True,False,True,True,False,True,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,8.0,2024-12-23T00:00:00Z,2,BASE,0.382,FIRST_DIP_LOW,LOW,2024-12-31T00:31:40Z,2024-12-31T00:00:00Z,3182.0,0.0,True,True,True,True,False,True,True,False,True,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,8.0,2024-12-23T00:00:00Z,3,BASE,0.5,SECOND_PEAK_RETEST_HIGH,HIGH,2025-01-02T12:00:00Z,2025-01-01T00:00:00Z,3251.7,12.0,True,True,True,True,False,True,True,False,True,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,8.0,2024-12-23T00:00:00Z,4,BASE,0.618,SECOND_DIP_HIGHER_LOW,LOW,2025-01-04T23:28:19Z,2025-01-04T00:00:00Z,3465.1,0.0,True,True,True,True,False,True,True,False,True,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,8.0,2024-12-23T00:00:00Z,5,BASE,0.786,IGNITION_PRE_SPIKE,HIGH,2025-01-08T12:08:38Z,2025-01-07T00:00:00Z,3563.4,12.144,True,True,True,True,False,True,True,False,True,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,8.0,2024-12-23T00:00:00Z,6,BASE,1.0,MAIN_PULSE_TP_HIGH,HIGH,2025-01-13T00:00:00Z,2025-01-13T00:00:00Z,3257.5,0.0,True,True,True,True,False,True,True,False,True,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,-7.0,2024-12-08T00:00:00Z,1,BASE,0.236,FIRST_LIFT_HIGH,HIGH,2024-12-12T22:56:38Z,2024-12-12T00:00:00Z,3800.8,0.0,True,True,True,True,True,False,True,False,False,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,-7.0,2024-12-08T00:00:00Z,2,BASE,0.382,FIRST_DIP_LOW,LOW,2024-12-16T00:31:40Z,2024-12-16T00:00:00Z,3696.6,0.0,True,True,True,True,True,False,True,False,False,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,-7.0,2024-12-08T00:00:00Z,3,BASE,0.5,SECOND_PEAK_RETEST_HIGH,HIGH,2024-12-18T12:00:00Z,2024-12-18T00:00:00Z,3735.0,0.0,True,True,True,True,True,False,True,False,False,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,-7.0,2024-12-08T00:00:00Z,4,BASE,0.618,SECOND_DIP_HIGHER_LOW,LOW,2024-12-20T23:28:19Z,2024-12-20T00:00:00Z,2976.0,0.0,True,True,True,True,True,False,True,False,False,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,-7.0,2024-12-08T00:00:00Z,5,BASE,0.786,IGNITION_PRE_SPIKE,HIGH,2024-12-24T12:08:38Z,2024-12-24T00:00:00Z,3405.3,0.0,True,True,True,True,True,False,True,False,False,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,-7.0,2024-12-08T00:00:00Z,6,BASE,1.0,MAIN_PULSE_TP_HIGH,HIGH,2024-12-29T00:00:00Z,2024-12-28T00:00:00Z,3280.2,0.0,True,True,True,True,True,False,True,False,False,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,-9.0,2024-12-06T00:00:00Z,1,BASE,0.236,FIRST_LIFT_HIGH,HIGH,2024-12-10T22:56:38Z,2024-12-11T00:00:00Z,3663.7,1.056,True,False,True,True,True,False,True,True,False,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,-9.0,2024-12-06T00:00:00Z,2,BASE,0.382,FIRST_DIP_LOW,LOW,2024-12-14T00:31:40Z,2024-12-14T00:00:00Z,3643.0,0.0,True,False,True,True,True,False,True,True,False,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,-9.0,2024-12-06T00:00:00Z,3,BASE,0.5,SECOND_PEAK_RETEST_HIGH,HIGH,2024-12-16T12:00:00Z,2024-12-16T00:00:00Z,3902.0,0.0,True,False,True,True,True,False,True,True,False,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,-9.0,2024-12-06T00:00:00Z,4,BASE,0.618,SECOND_DIP_HIGHER_LOW,LOW,2024-12-18T23:28:19Z,2024-12-19T00:00:00Z,3205.6,0.528,True,False,True,True,True,False,True,True,False,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,-9.0,2024-12-06T00:00:00Z,5,BASE,0.786,IGNITION_PRE_SPIKE,HIGH,2024-12-22T12:08:38Z,2024-12-22T00:00:00Z,3269.2,0.0,True,False,True,True,True,False,True,True,False,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,-9.0,2024-12-06T00:00:00Z,6,BASE,1.0,MAIN_PULSE_TP_HIGH,HIGH,2024-12-27T00:00:00Z,2024-12-26T00:00:00Z,3378.9,0.0,True,False,True,True,True,False,True,True,False,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,9.0,2024-12-24T00:00:00Z,1,BASE,0.236,FIRST_LIFT_HIGH,HIGH,2024-12-28T22:56:38Z,2024-12-28T00:00:00Z,3280.2,0.0,True,False,True,True,True,True,False,True,False,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,9.0,2024-12-24T00:00:00Z,2,BASE,0.382,FIRST_DIP_LOW,LOW,2025-01-01T00:31:40Z,2025-01-01T00:00:00Z,3197.0,0.0,True,False,True,True,True,True,False,True,False,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,9.0,2024-12-24T00:00:00Z,3,BASE,0.5,SECOND_PEAK_RETEST_HIGH,HIGH,2025-01-03T12:00:00Z,2025-01-03T00:00:00Z,3523.2,0.0,True,False,True,True,True,True,False,True,False,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,9.0,2024-12-24T00:00:00Z,4,BASE,0.618,SECOND_DIP_HIGHER_LOW,LOW,2025-01-05T23:28:19Z,2025-01-05T00:00:00Z,3487.6,0.0,True,False,True,True,True,True,False,True,False,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,9.0,2024-12-24T00:00:00Z,5,BASE,0.786,IGNITION_PRE_SPIKE,HIGH,2025-01-09T12:08:38Z,2025-01-10T00:00:00Z,3242.3,11.856,True,False,True,True,True,True,False,True,False,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,9.0,2024-12-24T00:00:00Z,6,BASE,1.0,MAIN_PULSE_TP_HIGH,HIGH,2025-01-14T00:00:00Z,2025-01-13T00:00:00Z,3257.5,0.0,True,False,True,True,True,True,False,True,False,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,-6.0,2024-12-09T00:00:00Z,1,BASE,0.236,FIRST_LIFT_HIGH,HIGH,2024-12-13T22:56:38Z,2024-12-13T00:00:00Z,3781.5,0.0,True,True,True,True,True,False,True,False,False,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,-6.0,2024-12-09T00:00:00Z,2,BASE,0.382,FIRST_DIP_LOW,LOW,2024-12-17T00:31:40Z,2024-12-17T00:00:00Z,3667.2,0.0,True,True,True,True,True,False,True,False,False,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,-6.0,2024-12-09T00:00:00Z,3,BASE,0.5,SECOND_PEAK_RETEST_HIGH,HIGH,2024-12-19T12:00:00Z,2024-12-18T00:00:00Z,3735.0,12.0,True,True,True,True,True,False,True,False,False,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,-6.0,2024-12-09T00:00:00Z,4,BASE,0.618,SECOND_DIP_HIGHER_LOW,LOW,2024-12-21T23:28:19Z,2024-12-21T00:00:00Z,3167.0,0.0,True,True,True,True,True,False,True,False,False,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,-6.0,2024-12-09T00:00:00Z,5,BASE,0.786,IGNITION_PRE_SPIKE,HIGH,2024-12-25T12:08:38Z,2024-12-25T00:00:00Z,3410.1,0.0,True,True,True,True,True,False,True,False,False,True
ETH,2024-12-15T00:00:00Z,1d,NORMAL,TIED_TOP_CANDIDATES,,-6.0,2024-12-09T00:00:00Z,6,BASE,1.0,MAIN_PULSE_TP_HIGH,HIGH,2024-12-30T00:00:00Z,2024-12-29T00:00:00Z,3267.6,0.0,True,True,True,True,True,False,True,False,False,True
ETH,2024-12-15T00:00:00Z,1d,MAX,TIED_TOP_CANDIDATES,,-3.0,2024-12-12T00:00:00Z,1,BASE,0.236,FIRST_LIFT_HIGH,HIGH,2024-12-16T22:56:38Z,2024-12-16T00:00:00Z,3902.0,0.0,True,True,True,True,True,True,True,True,True,False
ETH,2024-12-15T00:00:00Z,1d,MAX,TIED_TOP_CANDIDATES,,-3.0,2024-12-12T00:00:00Z,2,BASE,0.382,FIRST_DIP_LOW,LOW,2024-12-20T00:31:40Z,2024-12-20T00:00:00Z,2976.0,0.0,True,True,True,True,True,True,True,True,True,False
ETH,2024-12-15T00:00:00Z,1d,MAX,TIED_TOP_CANDIDATES,,-3.0,2024-12-12T00:00:00Z,3,BASE,0.5,SECOND_PEAK_RETEST_HIGH,HIGH,2024-12-22T12:00:00Z,2024-12-22T00:00:00Z,3269.2,0.0,True,True,True,True,True,True,True,True,True,False
ETH,2024-12-15T00:00:00Z,1d,MAX,TIED_TOP_CANDIDATES,,-3.0,2024-12-12T00:00:00Z,4,BASE,0.618,SECOND_DIP_HIGHER_LOW,LOW,2024-12-24T23:28:19Z,2024-12-24T00:00:00Z,3225.4,0.0,True,True,True,True,True,True,True,True,True,False
ETH,2024-12-15T00:00:00Z,1d,MAX,TIED_TOP_CANDIDATES,,-3.0,2024-12-12T00:00:00Z,5,BASE,0.786,IGNITION_PRE_SPIKE,HIGH,2024-12-28T12:08:38Z,2024-12-28T00:00:00Z,3280.2,0.0,True,True,True,True,True,True,True,True,True,False
ETH,2024-12-15T00:00:00Z,1d,MAX,TIED_TOP_CANDIDATES,,-3.0,2024-12-12T00:00:00Z,6,BASE,1.0,MAIN_PULSE_TP_HIGH,HIGH,2025-01-02T00:00:00Z,2025-01-02T00:00:00Z,3401.9,0.0,True,True,True,True,True,True,True,True,True,False
ETH,2024-12-15T00:00:00Z,1d,MAX,TIED_TOP_CANDIDATES,,-1.0,2024-12-14T00:00:00Z,1,BASE,0.236,FIRST_LIFT_HIGH,HIGH,2024-12-18T22:56:38Z,2024-12-18T00:00:00Z,3735.0,0.0,True,True,True,True,True,True,True,True,True,False
ETH,2024-12-15T00:00:00Z,1d,MAX,TIED_TOP_CANDIDATES,,-1.0,2024-12-14T00:00:00Z,2,BASE,0.382,FIRST_DIP_LOW,LOW,2024-12-22T00:31:40Z,2024-12-22T00:00:00Z,3089.5,0.0,True,True,True,True,True,True,True,True,True,False
ETH,2024-12-15T00:00:00Z,1d,MAX,TIED_TOP_CANDIDATES,,-1.0,2024-12-14T00:00:00Z,3,BASE,0.5,SECOND_PEAK_RETEST_HIGH,HIGH,2024-12-24T12:00:00Z,2024-12-24T00:00:00Z,3405.3,0.0,True,True,True,True,True,True,True,True,True,False
ETH,2024-12-15T00:00:00Z,1d,MAX,TIED_TOP_CANDIDATES,,-1.0,2024-12-14T00:00:00Z,4,BASE,0.618,SECOND_DIP_HIGHER_LOW,LOW,2024-12-26T23:28:19Z,2024-12-26T00:00:00Z,3170.8,0.0,True,True,True,True,True,True,True,True,True,False
ETH,2024-12-15T00:00:00Z,1d,MAX,TIED_TOP_CANDIDATES,,-1.0,2024-12-14T00:00:00Z,5,BASE,0.786,IGNITION_PRE_SPIKE,HIGH,2024-12-30T12:08:38Z,2024-12-30T00:00:00Z,3287.6,0.0,True,True,True,True,True,True,True,True,True,False
ETH,2024-12-15T00:00:00Z,1d,MAX,TIED_TOP_CANDIDATES,,-1.0,2024-12-14T00:00:00Z,6,BASE,1.0,MAIN_PULSE_TP_HIGH,HIGH,2025-01-04T00:00:00Z,2025-01-03T00:00:00Z,3523.2,0.0,True,True,True,True,True,True,True,True,True,False
ETH,2024-12-15T00:00:00Z,1d,MAX,TIED_TOP_CANDIDATES,,-2.0,2024-12-13T00:00:00Z,1,BASE,0.236,FIRST_LIFT_HIGH,HIGH,2024-12-17T22:56:38Z,2024-12-17T00:00:00Z,3844.1,0.0,True,True,True,True,True,True,True,True,True,False
ETH,2024-12-15T00:00:00Z,1d,MAX,TIED_TOP_CANDIDATES,,-2.0,2024-12-13T00:00:00Z,2,BASE,0.382,FIRST_DIP_LOW,LOW,2024-12-21T00:31:40Z,2024-12-21T00:00:00Z,3167.0,0.0,True,True,True,True,True,True,True,True,True,False
ETH,2024-12-15T00:00:00Z,1d,MAX,TIED_TOP_CANDIDATES,,-2.0,2024-12-13T00:00:00Z,3,BASE,0.5,SECOND_PEAK_RETEST_HIGH,HIGH,2024-12-23T12:00:00Z,2024-12-23T00:00:00Z,3328.6,0.0,True,True,True,True,True,True,True,True,True,False
ETH,2024-12-15T00:00:00Z,1d,MAX,TIED_TOP_CANDIDATES,,-2.0,2024-12-13T00:00:00Z,4,BASE,0.618,SECOND_DIP_HIGHER_LOW,LOW,2024-12-25T23:28:19Z,2024-12-26T00:00:00Z,3170.8,0.528,True,True,True,True,True,True,True,True,True,False
ETH,2024-12-15T00:00:00Z,1d,MAX,TIED_TOP_CANDIDATES,,-2.0,2024-12-13T00:00:00Z,5,BASE,0.786,IGNITION_PRE_SPIKE,HIGH,2024-12-29T12:08:38Z,2024-12-29T00:00:00Z,3267.6,0.0,True,True,True,True,True,True,True,True,True,False
ETH,2024-12-15T00:00:00Z,1d,MAX,TIED_TOP_CANDIDATES,,-2.0,2024-12-13T00:00:00Z,6,BASE,1.0,MAIN_PULSE_TP_HIGH,HIGH,2025-01-03T00:00:00Z,2025-01-02T00:00:00Z,3401.9,0.0,True,True,True,True,True,True,True,True,True,False
ETH,2024-12-15T00:00:00Z,1d,MAX,TIED_TOP_CANDIDATES,,-4.0,2024-12-11T00:00:00Z,1,BASE,0.236,FIRST_LIFT_HIGH,HIGH,2024-12-15T22:56:38Z,2024-12-15T00:00:00Z,3768.7,0.0,True,True,True,True,True,True,True,True,True,False
ETH,2024-12-15T00:00:00Z,1d,MAX,TIED_TOP_CANDIDATES,,-4.0,2024-12-11T00:00:00Z,2,BASE,0.382,FIRST_DIP_LOW,LOW,2024-12-19T00:31:40Z,2024-12-19T00:00:00Z,3205.6,0.0,True,True,True,True,True,True,True,True,True,False
ETH,2024-12-15T00:00:00Z,1d,MAX,TIED_TOP_CANDIDATES,,-4.0,2024-12-11T00:00:00Z,3,BASE,0.5,SECOND_PEAK_RETEST_HIGH,HIGH,2024-12-21T12:00:00Z,2024-12-22T00:00:00Z,3269.2,12.0,True,True,True,True,True,True,True,True,True,False
ETH,2024-12-15T00:00:00Z,1d,MAX,TIED_TOP_CANDIDATES,,-4.0,2024-12-11T00:00:00Z,4,BASE,0.618,SECOND_DIP_HIGHER_LOW,LOW,2024-12-23T23:28:19Z,2024-12-24T00:00:00Z,3225.4,0.528,True,True,True,True,True,True,True,True,True,False
ETH,2024-12-15T00:00:00Z,1d,MAX,TIED_TOP_CANDIDATES,,-4.0,2024-12-11T00:00:00Z,5,BASE,0.786,IGNITION_PRE_SPIKE,HIGH,2024-12-27T12:08:38Z,2024-12-27T00:00:00Z,3305.0,0.0,True,True,True,True,True,True,True,True,True,False
ETH,2024-12-15T00:00:00Z,1d,MAX,TIED_TOP_CANDIDATES,,-4.0,2024-12-11T00:00:00Z,6,BASE,1.0,MAIN_PULSE_TP_HIGH,HIGH,2025-01-01T00:00:00Z,2024-12-31T00:00:00Z,3320.6,0.0,True,True,True,True,True,True,True,True,True,False
ETH,2024-12-15T00:00:00Z,1d,MAX,TIED_TOP_CANDIDATES,,4.0,2024-12-19T00:00:00Z,1,BASE,0.236,FIRST_LIFT_HIGH,HIGH,2024-12-23T22:56:38Z,2024-12-23T00:00:00Z,3328.6,0.0,True,True,True,True,True,True,True,True,True,True
ETH,2024-12-15T00:00:00Z,1d,MAX,TIED_TOP_CANDIDATES,,4.0,2024-12-19T00:00:00Z,2,BASE,0.382,FIRST_DIP_LOW,LOW,2024-12-27T00:31:40Z,2024-12-27T00:00:00Z,3172.4,0.0,True,True,True,True,True,True,True,True,True,True
ETH,2024-12-15T00:00:00Z,1d,MAX,TIED_TOP_CANDIDATES,,4.0,2024-12-19T00:00:00Z,3,BASE,0.5,SECOND_PEAK_RETEST_HIGH,HIGH,2024-12-29T12:00:00Z,2024-12-29T00:00:00Z,3267.6,0.0,True,True,True,True,True,True,True,True,True,True
ETH,2024-12-15T00:00:00Z,1d,MAX,TIED_TOP_CANDIDATES,,4.0,2024-12-19T00:00:00Z,4,BASE,0.618,SECOND_DIP_HIGHER_LOW,LOW,2024-12-31T23:28:19Z,2024-12-31T00:00:00Z,3182.0,0.0,True,True,True,True,True,True,True,True,True,True
ETH,2024-12-15T00:00:00Z,1d,MAX,TIED_TOP_CANDIDATES,,4.0,2024-12-19T00:00:00Z,5,BASE,0.786,IGNITION_PRE_SPIKE,HIGH,2025-01-04T12:08:38Z,2025-01-04T00:00:00Z,3562.7,0.0,True,True,True,True,True,True,True,True,True,True
ETH,2024-12-15T00:00:00Z,1d,MAX,TIED_TOP_CANDIDATES,,4.0,2024-12-19T00:00:00Z,6,BASE,1.0,MAIN_PULSE_TP_HIGH,HIGH,2025-01-09T00:00:00Z,2025-01-07T00:00:00Z,3563.4,24.0,True,True,True,True,True,True,True,True,True,True
ETH,2024-12-15T00:00:00Z,1d,MAX,TIED_TOP_CANDIDATES,,0.0,2024-12-15T00:00:00Z,1,BASE,0.236,FIRST_LIFT_HIGH,HIGH,2024-12-19T22:56:38Z,2024-12-19T00:00:00Z,3572.3,0.0,True,False,True,True,True,True,True,True,True,False
ETH,2024-12-15T00:00:00Z,1d,MAX,TIED_TOP_CANDIDATES,,0.0,2024-12-15T00:00:00Z,2,BASE,0.382,FIRST_DIP_LOW,LOW,2024-12-23T00:31:40Z,2024-12-23T00:00:00Z,3084.0,0.0,True,False,True,True,True,True,True,True,True,False
ETH,2024-12-15T00:00:00Z,1d,MAX,TIED_TOP_CANDIDATES,,0.0,2024-12-15T00:00:00Z,3,BASE,0.5,SECOND_PEAK_RETEST_HIGH,HIGH,2024-12-25T12:00:00Z,2024-12-25T00:00:00Z,3410.1,0.0,True,False,True,True,True,True,True,True,True,False
